canonical_id,datetime_utc,reason,source
gbp_s_p_global_cips_manufacturing_pmi,2023-11-02 09:00:00,another country's PMI filed under GBP (release time 09:00 UTC = the EUR S&P Global PMI slot); purged 2026-07-30 (docs/pmi-219-purged-rows.csv) and re-introduced later by an archive re-scan,migrations/2026-09-25_backfill_ff_calendar_pages.py
gbp_s_p_global_cips_manufacturing_pmi,2023-12-01 00:30:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_manufacturing_pmi,2024-01-02 00:30:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_manufacturing_pmi,2024-01-02 09:00:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_manufacturing_pmi,2024-01-02 14:45:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_manufacturing_pmi,2024-01-04 00:30:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_manufacturing_pmi,2024-02-01 00:30:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_manufacturing_pmi,2024-02-01 09:00:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_manufacturing_pmi,2024-02-01 14:45:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_manufacturing_pmi,2024-02-29 12:30:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_manufacturing_pmi,2024-03-01 09:00:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_manufacturing_pmi,2024-03-01 14:45:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_manufacturing_pmi,2024-04-01 00:30:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_manufacturing_pmi,2024-04-01 13:45:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_manufacturing_pmi,2024-04-02 08:00:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_manufacturing_pmi,2024-05-01 00:30:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_manufacturing_pmi,2024-05-01 13:45:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_manufacturing_pmi,2024-05-02 08:00:00,another country's PMI filed under GBP (release time 08:00 UTC = the EUR S&P Global PMI slot); purged 2026-07-30 (docs/pmi-219-purged-rows.csv) and re-introduced later by an archive re-scan,migrations/2026-09-25_backfill_ff_calendar_pages.py
gbp_s_p_global_cips_manufacturing_pmi,2024-06-03 00:30:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_manufacturing_pmi,2024-06-03 08:00:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_manufacturing_pmi,2024-06-03 13:45:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_manufacturing_pmi,2024-07-01 00:30:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_manufacturing_pmi,2024-07-01 08:00:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_manufacturing_pmi,2024-07-01 13:45:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_manufacturing_pmi,2024-08-01 00:30:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_manufacturing_pmi,2024-08-01 08:00:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_manufacturing_pmi,2024-08-01 13:45:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_manufacturing_pmi,2024-09-02 00:30:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_manufacturing_pmi,2024-09-02 08:00:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_manufacturing_pmi,2024-09-03 13:45:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_manufacturing_pmi,2024-10-01 00:30:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_manufacturing_pmi,2024-10-01 08:00:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_manufacturing_pmi,2024-10-01 13:45:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_manufacturing_pmi,2024-11-01 00:30:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_manufacturing_pmi,2024-11-01 13:45:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_manufacturing_pmi,2024-11-04 09:00:00,another country's PMI filed under GBP (release time 09:00 UTC = the EUR S&P Global PMI slot); purged 2026-07-30 (docs/pmi-219-purged-rows.csv) and re-introduced later by an archive re-scan,migrations/2026-09-25_backfill_ff_calendar_pages.py
gbp_s_p_global_cips_manufacturing_pmi,2024-12-02 09:00:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_manufacturing_pmi,2024-12-02 14:45:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_manufacturing_pmi,2024-12-30 00:30:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_manufacturing_pmi,2025-01-02 09:00:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_manufacturing_pmi,2025-01-02 14:45:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_manufacturing_pmi,2025-02-03 00:30:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_manufacturing_pmi,2025-02-03 09:00:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_manufacturing_pmi,2025-02-03 14:45:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_manufacturing_pmi,2025-03-03 00:30:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_manufacturing_pmi,2025-03-03 09:00:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_manufacturing_pmi,2025-03-03 14:45:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_manufacturing_pmi,2025-04-01 00:30:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_manufacturing_pmi,2025-04-01 08:00:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_manufacturing_pmi,2025-04-01 13:45:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_manufacturing_pmi,2025-05-01 00:30:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_manufacturing_pmi,2025-05-01 13:45:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_manufacturing_pmi,2025-05-02 08:00:00,another country's PMI filed under GBP (release time 08:00 UTC = the EUR S&P Global PMI slot); purged 2026-07-30 (docs/pmi-219-purged-rows.csv) and re-introduced later by an archive re-scan,migrations/2026-09-25_backfill_ff_calendar_pages.py
gbp_s_p_global_cips_manufacturing_pmi,2025-06-02 00:30:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_manufacturing_pmi,2025-06-02 08:00:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_manufacturing_pmi,2025-06-02 13:45:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_manufacturing_pmi,2025-07-01 00:30:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_manufacturing_pmi,2025-07-01 08:00:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_manufacturing_pmi,2025-07-01 13:45:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_manufacturing_pmi,2025-08-01 00:30:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_manufacturing_pmi,2025-08-01 08:00:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_manufacturing_pmi,2025-08-01 13:45:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_manufacturing_pmi,2025-09-01 00:30:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_manufacturing_pmi,2025-09-01 08:00:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_manufacturing_pmi,2025-09-02 13:45:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_manufacturing_pmi,2025-10-01 00:30:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_manufacturing_pmi,2025-10-01 08:00:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_manufacturing_pmi,2025-10-01 13:45:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_manufacturing_pmi,2025-11-03 09:00:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_manufacturing_pmi,2025-11-03 14:45:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_manufacturing_pmi,2025-11-04 00:30:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_manufacturing_pmi,2025-12-01 00:30:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_manufacturing_pmi,2025-12-01 09:00:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_manufacturing_pmi,2025-12-01 14:45:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_services_pmi,2023-01-04 09:00:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_services_pmi,2023-01-04 09:30:00,"wrong-year copy of the 2024-01-04 print (53.4/52.7/52.7); real Jan-2023 print present at 2023-01-05 09:30 (49.9, FF jan5.2023)",migrations/2026-09-25_backfill_ff_calendar_pages.py
gbp_s_p_global_cips_services_pmi,2023-01-04 14:45:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_services_pmi,2023-01-05 14:45:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_services_pmi,2023-02-03 09:00:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_services_pmi,2023-02-03 14:45:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_services_pmi,2023-03-03 09:00:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_services_pmi,2023-03-03 14:45:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_services_pmi,2023-04-05 08:00:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_services_pmi,2023-04-05 13:45:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_services_pmi,2023-05-03 13:45:00,another country's PMI filed under GBP (release time 13:45 UTC = the USD S&P Global PMI slot); purged 2026-07-30 (docs/pmi-219-purged-rows.csv) and re-introduced later by an archive re-scan,migrations/2026-09-25_backfill_ff_calendar_pages.py
gbp_s_p_global_cips_services_pmi,2023-05-04 08:00:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_services_pmi,2023-06-05 08:00:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_services_pmi,2023-06-05 13:45:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_services_pmi,2023-07-05 08:00:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_services_pmi,2023-07-06 13:45:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_services_pmi,2023-08-03 08:00:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_services_pmi,2023-08-03 13:45:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_services_pmi,2023-09-05 08:00:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_services_pmi,2023-09-06 13:45:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_services_pmi,2023-10-04 08:00:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_services_pmi,2023-10-04 13:45:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_services_pmi,2023-11-03 13:45:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_services_pmi,2023-11-06 09:00:00,another country's PMI filed under GBP (release time 09:00 UTC = the EUR S&P Global PMI slot); purged 2026-07-30 (docs/pmi-219-purged-rows.csv) and re-introduced later by an archive re-scan,migrations/2026-09-25_backfill_ff_calendar_pages.py
gbp_s_p_global_cips_services_pmi,2024-01-04 09:00:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_services_pmi,2024-01-04 14:45:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_services_pmi,2024-01-06 09:00:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_services_pmi,2024-01-06 09:30:00,"JB placeholder 0/0/0 (actual, forecast and previous all 0.0) next to the real print of the same release",migrations/2026-09-25_backfill_ff_calendar_pages.py
gbp_s_p_global_cips_services_pmi,2024-01-06 14:45:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_services_pmi,2024-02-05 09:00:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_services_pmi,2024-02-05 14:45:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_services_pmi,2024-03-05 09:00:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_services_pmi,2024-03-05 14:45:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_services_pmi,2024-04-03 13:45:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_services_pmi,2024-04-04 08:00:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_services_pmi,2024-05-03 13:45:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_services_pmi,2024-05-06 08:00:00,another country's PMI filed under GBP (release time 08:00 UTC = the EUR S&P Global PMI slot); purged 2026-07-30 (docs/pmi-219-purged-rows.csv) and re-introduced later by an archive re-scan,migrations/2026-09-25_backfill_ff_calendar_pages.py
gbp_s_p_global_cips_services_pmi,2024-06-05 08:00:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_services_pmi,2024-06-05 13:45:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_services_pmi,2024-07-03 08:00:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_services_pmi,2024-07-03 13:45:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_services_pmi,2024-08-05 08:00:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_services_pmi,2024-08-05 13:45:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_services_pmi,2024-09-04 08:00:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_services_pmi,2024-09-05 13:45:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_services_pmi,2024-10-03 08:00:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_services_pmi,2024-10-03 13:45:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_services_pmi,2024-11-05 14:45:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_services_pmi,2024-11-06 09:00:00,another country's PMI filed under GBP (release time 09:00 UTC = the EUR S&P Global PMI slot); purged 2026-07-30 (docs/pmi-219-purged-rows.csv) and re-introduced later by an archive re-scan,migrations/2026-09-25_backfill_ff_calendar_pages.py
gbp_s_p_global_cips_services_pmi,2024-12-04 09:00:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_services_pmi,2024-12-04 14:45:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_services_pmi,2025-01-06 09:00:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_services_pmi,2025-01-06 14:45:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_services_pmi,2025-02-05 09:00:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_services_pmi,2025-02-05 14:45:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_services_pmi,2025-03-05 09:00:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_services_pmi,2025-03-05 14:45:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_services_pmi,2025-04-03 08:00:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_services_pmi,2025-04-03 13:45:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_services_pmi,2025-05-05 13:45:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_services_pmi,2025-05-06 08:00:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_services_pmi,2025-06-04 08:00:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_services_pmi,2025-06-04 13:45:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_services_pmi,2025-07-03 08:00:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_services_pmi,2025-07-03 13:45:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_services_pmi,2025-08-05 08:00:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_services_pmi,2025-08-05 13:45:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_services_pmi,2025-09-03 08:00:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_services_pmi,2025-09-04 13:45:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_services_pmi,2025-10-03 08:00:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_services_pmi,2025-10-03 13:45:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_services_pmi,2025-11-05 09:00:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_services_pmi,2025-11-05 14:45:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_services_pmi,2025-12-03 09:00:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_s_p_global_cips_services_pmi,2025-12-03 14:45:00,purged earlier (see source),PMI cross-country purge 2026-07-30 (docs/pmi-219-purged-rows.csv)
gbp_unemployment_rate,2023-01-16 07:00:00,wrong-year copy of the 2024-01-16 print (identical 4.2/4.2/4.2; the JB archive dated part of Jan-2024 as Jan-2023); real Jan-2023 print present at 2023-01-17 07:00,migrations/2026-09-25_backfill_ff_calendar_pages.py
jpy_au_jibun_bank_manufacturing_pmi,2024-01-02 00:30:00,"JB placeholder 0/0/0 (actual, forecast and previous all 0.0) next to the real print of the same release",migrations/2026-09-25_backfill_ff_calendar_pages.py
jpy_au_jibun_bank_manufacturing_pmi,2026-02-19 23:30:00,JB 0.0 placeholder on a level/index series next to the real print of the same release,migrations/2026-09-25_backfill_ff_calendar_pages.py
jpy_boj_interest_rate_decision,2023-01-23 03:09:00,"wrong-year copy of the 2024-01-23 print (identical -0.1/-0.1/-0.1; the JB archive dated part of Jan-2024 as Jan-2023); BoJ met 17-18 Jan 2023 (decision at 2023-01-18 02:40, present)",migrations/2026-09-25_backfill_ff_calendar_pages.py
jpy_boj_interest_rate_decision,2024-12-17 22:00:00,"BoJ placeholder row (JB 0.0/NaN at 00:00 server time or a pre-print re-listing), not the decision itself",migrations/2026-09-25_backfill_ff_calendar_pages.py
jpy_boj_interest_rate_decision,2025-01-22 22:00:00,"BoJ placeholder row (JB 0.0/NaN at 00:00 server time or a pre-print re-listing), not the decision itself",migrations/2026-09-25_backfill_ff_calendar_pages.py
jpy_boj_interest_rate_decision,2025-03-17 21:00:00,"BoJ placeholder row (JB 0.0/NaN at 00:00 server time or a pre-print re-listing), not the decision itself",migrations/2026-09-25_backfill_ff_calendar_pages.py
jpy_boj_interest_rate_decision,2025-04-29 21:00:00,"BoJ placeholder row (JB 0.0/NaN at 00:00 server time or a pre-print re-listing), not the decision itself",migrations/2026-09-25_backfill_ff_calendar_pages.py
jpy_boj_interest_rate_decision,2025-06-15 21:00:00,"BoJ placeholder row (JB 0.0/NaN at 00:00 server time or a pre-print re-listing), not the decision itself",migrations/2026-09-25_backfill_ff_calendar_pages.py
jpy_boj_interest_rate_decision,2025-07-29 21:00:00,"BoJ placeholder row (JB 0.0/NaN at 00:00 server time or a pre-print re-listing), not the decision itself",migrations/2026-09-25_backfill_ff_calendar_pages.py
jpy_boj_interest_rate_decision,2025-09-17 21:00:00,"BoJ placeholder row (JB 0.0/NaN at 00:00 server time or a pre-print re-listing), not the decision itself",migrations/2026-09-25_backfill_ff_calendar_pages.py
jpy_boj_interest_rate_decision,2025-12-17 22:00:00,"BoJ placeholder row (JB 0.0/NaN at 00:00 server time or a pre-print re-listing), not the decision itself",migrations/2026-09-25_backfill_ff_calendar_pages.py
jpy_boj_interest_rate_decision,2026-04-26 21:00:00,"BoJ placeholder row (JB 0.0/NaN at 00:00 server time or a pre-print re-listing), not the decision itself",migrations/2026-09-25_backfill_ff_calendar_pages.py
